"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL48864";"";"None";"416.27";"0";"4.54";"6";"N=C(N)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(Cl)cc2Cl)c1";"Ki";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"13.64";"0.28";"1.14";"4.33";"0";"CHEMBL817592";"Inhibitory potency was measured against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131090";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"2100.0"
"CHEMBL339094";"";"None";"574.70";"1";"1.31";"19h";"CCCCN(CC(=O)O)C(=O)[C@H](CC(=O)NC[C@@H]1CCCN(C(=N)N)C1)NS(=O)(=O)c1ccc2ccccc2c1";"Ki";"'='";"3100.0";"nM";"5.51";"";"";"UO_0000065";"9.59";"0.19";"4.20";"2.96";"0";"CHEMBL878759";"In vitro binding affinity by measuring the inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127404";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"3.1"
"CHEMBL81852";"";"None";"355.34";"0";"4.54";"11";"Cc1c(F)c(Oc2ccccc2)nc(Oc2cccc(C(=N)N)c2)c1F";"Ki";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817592";"Inhibitory potency was measured against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131090";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"5000.0"
"CHEMBL83675";"";"None";"398.41";"0";"4.60";"12";"Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(N(C)C)c2)c1F";"Ki";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"14.36";"0.27";"1.12";"6.77";"0";"CHEMBL817592";"Inhibitory potency was measured against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131090";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"1900.0"
"CHEMBL20936";"BENZAMIDINE";"None";"120.16";"0";"0.97";"Benzamidine";"N=C(N)c1ccccc1";"Ki";"'='";"31.0";"nM";"7.51";"";"";"UO_0000065";"62.49";"1.14";"6.54";"15.06";"0";"CHEMBL878759";"In vitro binding affinity by measuring the inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127404";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"0.031"
"CHEMBL544356";"";"None";"569.13";"1";"2.93";"3d";"Cl.N=C(N)N1CCCC(CNC(=O)[C@@H](Cc2c[nH]c3ccccc23)NS(=O)(=O)c2ccc3ccccc3c2)C1";"Ki";"'='";"33000.0";"nM";"4.48";"";"";"UO_0000065";"8.41";"0.16";"1.55";"3.11";"0";"CHEMBL878759";"In vitro binding affinity by measuring the inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127404";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"33.0"
"CHEMBL176385";"";"None";"625.80";"1";"3.43";"13";"CN[C@@H](C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1)C(c1ccccc1)c1ccccc1";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL828773";"Binding affinity against bovine trypsin; NT=Not determined";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142732";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";""
"CHEMBL368960";"";"None";"535.67";"1";"1.97";"15";"CN[C@@H](C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1)c1ccccc1";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL828773";"Binding affinity against bovine trypsin; NT=Not determined";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142732";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";""
"CHEMBL50127";"";"None";"347.38";"0";"3.23";"6e";"N=C(N)c1cccc(Oc2cccc(Oc3cccc(C(=N)N)c3)n2)c1";"Ki";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"17.15";"0.31";"2.73";"4.55";"1";"CHEMBL817573";"Compound was tested for inhibition activity against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132209";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"1100.0"
"CHEMBL84419";"";"None";"412.44";"0";"4.91";"5m";"Cc1c(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cccc1N(C)C";"Ki";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"12.85";"0.24";"0.39";"6.28";"0";"CHEMBL818251";"Inhibitory constant against bovine trypsin for general specificity against serine proteases";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135740";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"5000.0"
"CHEMBL25351";"";"None";"499.58";"0";"4.58";"1";"CC(=N)N1CCC(Oc2ccc3c(nc(C)n3Cc3ccc4ccc(C(=N)N)cc4c3)c2[N+](=O)[O-])CC1";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"17.06";"0.31";"3.94";"5.79";"0";"CHEMBL873992";"Competitive inhibition of trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135303";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"3.0"
"CHEMBL48604";"";"None";"391.39";"0";"2.93";"7a";"N=C(N)c1cccc(Oc2cc(C(=O)O)cc(Oc3cccc(C(=N)N)c3)n2)c1";"Ki";"'='";"570.0";"nM";"6.24";"";"";"UO_0000065";"15.95";"0.29";"3.31";"3.71";"1";"CHEMBL818251";"Inhibitory constant against bovine trypsin for general specificity against serine proteases";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135740";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"570.0"
"CHEMBL7967";"";"None";"477.55";"0";"2.81";"5";"CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1";"Ki";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"14.49";"0.28";"4.11";"4.31";"0";"CHEMBL817587";"Inhibitory activity against trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133078";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"120.0"
"CHEMBL340424";"";"None";"420.49";"0";"2.19";"19";"COc1ccccc1S(=O)(=O)Oc1cc(C)cc(OCCC/C=N/N=C(N)N)c1";"Ki";"'='";"67000.0";"nM";"4.17";"";"";"UO_0000065";"9.93";"0.20";"1.98";"3.01";"0";"CHEMBL817572";"Inhibitory constant against human trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132849";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"67.0"
"CHEMBL114715";"INOGATRAN";"2.0";"438.57";"1";"0.37";"1";"N=C(N)NCCCNC(=O)[C@@H]1CCCCN1C(=O)[C@@H](CC1CCCCC1)NCC(=O)O";"Ki";"'='";"675.0";"nM";"6.17";"";"";"UO_0000065";"14.07";"0.27";"5.80";"3.84";"0";"CHEMBL815756";"The inhibitory activity against trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1130715";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"675.0"
"CHEMBL101261";"";"None";"414.47";"0";"3.26";"3";"N=C(N)c1ccc(OCCOc2ccc(-c3nc4cc(C(=N)N)ccc4[nH]3)cc2)cc1";"Ki";"'='";"5980.0";"nM";"5.22";"";"";"UO_0000065";"12.60";"0.23";"1.96";"3.56";"0";"CHEMBL817581";"Inhibition constant against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1122336";"1";"Scientific Literature";"J Med Chem";"1983";"None";"";"";"";"5.98"
"CHEMBL316820";"";"None";"483.59";"0";"1.75";"18";"Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCC1CCc2nn(C)cc2C1";"Ki";"'='";"557000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL815006";"Inhibitory activity against Trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1136225";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"557.0"
"CHEMBL368900";"";"None";"546.68";"1";"1.12";"54";"CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2n1C";"Ki";"'='";"290.0";"nM";"6.54";"";"";"UO_0000065";"11.96";"0.22";"5.42";"4.07";"0";"CHEMBL828215";"Binding affinity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142732";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"290.0"
"CHEMBL356295";"";"None";"430.53";"0";"1.03";"80";"Cc1ccc(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCOCC2)cc1";"Ki";"'='";"709.58";"nM";"6.15";"";"";"UO_0000065";"14.28";"0.28";"5.12";"4.90";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"6.149"
"CHEMBL26709";"";"None";"592.57";"1";"3.53";"6f";"N=C(N)c1ccc(O)c(/C=C/CN(C(=O)CCC(=O)O)c2ccc(OC3CCN(CC(=O)O)CC3)c(C(F)(F)F)c2)c1";"Ki";"'='";"870.0";"nM";"6.06";"";"";"UO_0000065";"10.23";"0.20";"2.53";"3.41";"0";"CHEMBL873992";"Competitive inhibition of trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135303";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"870.0"
"CHEMBL420963";"";"None";"442.42";"0";"3.94";"5h";"Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(O)cc(C(=O)N(C)C)c2)c1F";"Ki";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"12.93";"0.24";"1.78";"4.70";"0";"CHEMBL818251";"Inhibitory constant against bovine trypsin for general specificity against serine proteases";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135740";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"1900.0"
"CHEMBL82925";"";"None";"414.41";"0";"4.31";"6o";"Cc1c(F)c(Oc2cccc(N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2O)c1F";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"14.48";"0.27";"1.69";"5.73";"0";"CHEMBL818251";"Inhibitory constant against bovine trypsin for general specificity against serine proteases";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135740";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"1000.0"
"CHEMBL557221";"";"None";"521.48";"0";"1.79";"8m";"C[S+](Cc1ccc2cc1C(=O)NCC(=O)NC(CCCCN)C(=O)N2)c1ccccc1.[Br-]";"Ki";"'='";"87000.0";"nM";"4.06";"";"";"UO_0000065";"9.20";"0.18";"2.27";"3.58";"0";"CHEMBL816811";"Apparent binding constant against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1126701";"1";"Scientific Literature";"J Med Chem";"1993";"None";"";"";"";"0.000087"
"CHEMBL142747";"";"None";"504.66";"1";"3.80";"43";"N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CC[C@@H]3CCCC[C@H]32)c1";"Ki";"'='";"1199.5";"nM";"5.92";"";"";"UO_0000065";"11.73";"0.22";"2.12";"5.09";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"5.921"
"CHEMBL429002";"";"None";"536.65";"1";"2.96";"47";"COC(=O)[C@H]1CCC[C@H](C)N1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1";"Ki";"'='";"2098.94";"nM";"5.68";"";"";"UO_0000065";"10.58";"0.20";"2.72";"3.98";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"5.678"
"CHEMBL20936";"BENZAMIDINE";"None";"120.16";"0";"0.97";"1 (benzamidine)";"N=C(N)c1ccccc1";"Ki";"'='";"31.0";"nM";"7.51";"";"";"UO_0000065";"62.49";"1.14";"6.54";"15.06";"1";"CHEMBL817582";"Inhibitory Activity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133610";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"0.031"
"CHEMBL366556";"";"None";"553.71";"2";"5.05";"13c";"COC(=O)CCCN(c1ccc2nc(C)n(Cc3ccc4ccc(C(=N)N)cc4c3)c2c1)C1CCN(C(C)=N)CC1";"Ki";"'='";"260.0";"nM";"6.58";"";"";"UO_0000065";"11.89";"0.22";"1.54";"5.30";"0";"CHEMBL815753";"In vitro inhibitory activity against bovine cationic trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133358";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"260.0"
"CHEMBL128443";"";"None";"427.49";"0";"2.34";"15";"Cc1cc(OCC/C=N/N=C(N)N)cc(OS(=O)(=O)c2cccc3cccnc23)c1";"Ki";"'='";"23000.0";"nM";"4.64";"";"";"UO_0000065";"10.85";"0.21";"2.30";"3.26";"0";"CHEMBL817572";"Inhibitory constant against human trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132849";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"23.0"
"CHEMBL312011";"";"None";"503.64";"1";"2.86";"5";"CCCc1ccc(S(=O)(=O)N[C@@H](Cc2ccc(C(=N)NN)c(F)c2)C(=O)N(C)C2CCCC2)cc1";"Ki";"'='";"22000.0";"nM";"4.66";"";"";"UO_0000065";"9.25";"0.18";"1.80";"3.63";"0";"CHEMBL817589";"Inhibitory constant against bovine trypsin was determined in vitro.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132097";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";"";"22.0"
"CHEMBL331690";"";"None";"624.65";"2";"4.03";"30";"CCOC(=O)CN1CCC(Oc2c(F)c(Oc3cccc(C4=NCCN4C)c3)nc(Oc3cc(C(=N)N)ccc3O)c2F)CC1";"Ki";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"10.44";"0.20";"2.49";"4.19";"0";"CHEMBL817592";"Inhibitory potency was measured against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131090";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"300.0"
"CHEMBL344283";"";"None";"523.62";"1";"0.68";"22";"N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCN(C(=O)CO)CC2)c1";"Ki";"'='";"1096.48";"nM";"5.96";"";"";"UO_0000065";"11.38";"0.22";"5.28";"3.80";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"5.96"
"CHEMBL1161263";"";"None";"554.63";"1";"3.53";"71";"N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CC(C(=O)O)=Cc3ccccc32)c1";"Ki";"'='";"30974.19";"nM";"4.51";"";"";"UO_0000065";"8.13";"0.15";"0.98";"2.93";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"4.509"
"CHEMBL145795";"";"None";"570.67";"1";"3.14";"36";"COC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1";"Ki";"'='";"1199.5";"nM";"5.92";"";"";"UO_0000065";"10.38";"0.20";"2.78";"4.15";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"5.921"
"CHEMBL543893";"";"None";"597.14";"1";"0.62";"18i";"CCOC(=O)CN(C)C(=O)[C@H](CC(=O)NC[C@@H]1CCCN(C(=N)N)C1)NS(=O)(=O)c1ccc2ccccc2c1.Cl";"Ki";"'='";"23000.0";"nM";"4.64";"";"";"UO_0000065";"8.27";"0.16";"4.02";"2.65";"0";"CHEMBL878759";"In vitro binding affinity by measuring the inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127404";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"23.0"
"CHEMBL142924";"";"None";"411.48";"0";"2.19";"41";"COC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1";"Ki";"'='";"2511.89";"nM";"5.60";"";"";"UO_0000065";"13.61";"0.26";"3.41";"4.58";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"5.6"
"CHEMBL143067";"";"None";"500.67";"1";"3.05";"26";"COc1cc(C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(C)CC2)c(C)c1C";"Ki";"'='";"779.83";"nM";"6.11";"";"";"UO_0000065";"12.20";"0.24";"3.06";"4.86";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"6.108"
"CHEMBL47908";"";"None";"499.66";"0";"2.98";"4";"CN(C(=O)[C@H](Cc1ccc(C(=N)NN)s1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL817571";"Compound was evaluated for its inhibitory activity against bovine trypsin; Not determined";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1130864";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";""
"CHEMBL343254";"";"None";"597.83";"1";"4.22";"39";"CNC(=O)[C@H]1CCCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)C1";"Ki";"'='";"794.33";"nM";"6.10";"";"";"UO_0000065";"10.20";"0.20";"1.88";"4.19";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"6.1"
"CHEMBL145223";"";"None";"673.92";"2";"5.79";"57";"CC(C)c1cc(C(C)C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC[C@H](C(=O)NCc3ccccc3)C2)c(C(C)C)c1";"Ki";"'='";"460.26";"nM";"6.34";"";"";"UO_0000065";"9.40";"0.18";"0.55";"4.36";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"6.337"
"CHEMBL110419";"";"None";"458.56";"0";"3.25";"5";"COC(=O)C(Cc1cccc(C(=N)N)c1)C(C)NC(=O)c1ccc(-c2cccc(CN)c2)cc1";"Ki";"'='";"69.0";"nM";"7.16";"";"";"UO_0000065";"15.62";"0.29";"3.91";"5.45";"0";"CHEMBL873993";"Binding affinity of compound toward bovine trypsin was evaluated";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1145974";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"69.0"
"CHEMBL355097";"";"None";"525.66";"1";"4.27";"14a";"COC(=O)CN(c1ccc2c(c1)nc(C)n2Cc1ccc2ccc(C(=N)N)cc2c1)C1CCN(C(C)=N)CC1";"Ki";"'='";"7.6";"nM";"8.12";"";"";"UO_0000065";"15.45";"0.28";"3.85";"6.53";"0";"CHEMBL815753";"In vitro inhibitory activity against bovine cationic trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133358";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"7.6"
"CHEMBL341126";"";"None";"390.47";"0";"2.10";"8";"Cc1cc(OCC/C=N/N=C(N)N)cc(OS(=O)(=O)c2cccc(C)c2)c1";"Ki";"'='";"17000.0";"nM";"4.77";"";"";"UO_0000065";"12.21";"0.24";"2.67";"3.69";"0";"CHEMBL817572";"Inhibitory constant against human trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132849";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"17.0"
