"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3893916";"";"None";"547.63";"1";"4.62";"BDBM199979";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1cccc(S(=O)(=O)O)c1";"Ki";"'='";"1.17";"nM";"8.93";"";"355707";"UO_0000065";"16.31";"0.33";"4.31";"5.59";"0";"CHEMBL3887805";"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886456";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"1.17"
"CHEMBL6006753";"";"None";"499.99";"0";"3.28";"BDBM308242";"CCCN(CC(=O)O)C(=O)C(C)(C)Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1.Cl";"Ki";"'='";"1.5";"nM";"8.82";"";"591854";"UO_0000065";"19.04";"0.38";"5.54";"6.60";"0";"CHEMBL5731810";"Inhibitory Activity Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL), 400 mM Tris-HCl buffer (pH 8.0, 25 μL) and 0.5 mg/mL fluorescence enzyme substrate (Gly-Asp-Asp-Asp-Asp-Lys-β-Naphtylamide, 25 μL) were mixed, and recombinant human enteropeptidase (R&D Systems, Inc., 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 320 nm and fluorescence wavelength 405 nm. The Ki value was calculated from the concentration of the test compound, reciprocal of reaction rate, and Km value of the enzyme substrate, and by using Dixon plot.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725983";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"1.5"
"CHEMBL5765374";"";"None";"515.99";"0";"2.30";"BDBM308248";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@H](CO)C(=O)O.Cl";"Ki";"'='";"1.78";"nM";"8.75";"";"591858";"UO_0000065";"18.25";"0.36";"6.45";"5.37";"0";"CHEMBL5731810";"Inhibitory Activity Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL), 400 mM Tris-HCl buffer (pH 8.0, 25 μL) and 0.5 mg/mL fluorescence enzyme substrate (Gly-Asp-Asp-Asp-Asp-Lys-β-Naphtylamide, 25 μL) were mixed, and recombinant human enteropeptidase (R&D Systems, Inc., 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 320 nm and fluorescence wavelength 405 nm. The Ki value was calculated from the concentration of the test compound, reciprocal of reaction rate, and Km value of the enzyme substrate, and by using Dixon plot.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725983";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"1.78"
"CHEMBL6014166";"";"None";"530.02";"0";"2.69";"BDBM308321";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@H](C(=O)O)C(C)O.Cl";"Ki";"'='";"1.74";"nM";"8.76";"";"591864";"UO_0000065";"17.75";"0.35";"6.07";"5.38";"0";"CHEMBL5731810";"Inhibitory Activity Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL), 400 mM Tris-HCl buffer (pH 8.0, 25 μL) and 0.5 mg/mL fluorescence enzyme substrate (Gly-Asp-Asp-Asp-Asp-Lys-β-Naphtylamide, 25 μL) were mixed, and recombinant human enteropeptidase (R&D Systems, Inc., 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 320 nm and fluorescence wavelength 405 nm. The Ki value was calculated from the concentration of the test compound, reciprocal of reaction rate, and Km value of the enzyme substrate, and by using Dixon plot.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725983";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"1.74"
"CHEMBL4110371";"";"None";"506.51";"1";"1.40";"BDBM234248";"N=C(N)c1ccc(OC(=O)c2ccc(CN3CCC[C@@H]3C(=O)N[C@H](CC(=O)O)C(=O)O)s2)c(F)c1";"Ki";"'='";"0.52";"nM";"9.28";"";"408290";"UO_0000065";"18.33";"0.36";"7.88";"5.07";"0";"CHEMBL3888548";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL), 400 mM Tris-HCl buffer (pH 8.0, 25 μL) and 0.5 mg/mL fluorescence enzyme substrate (Gly-Asp-Asp-Asp-Asp-Lys-β-Naphtylamide, 25 μL) were mixed, and recombinant human enteropeptidase (R&D Systems, Inc., 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 320 nm and fluorescence wavelength 405 nm. The Ki value was calculated from the concentration of the test compound, reciprocal of reaction rate, and Km value of the enzyme substrate, and by using Dixon plot.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886757";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"0.52"
"CHEMBL3920627";"";"None";"466.45";"0";"1.46";"BDBM234264";"CN(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](CC(=O)O)C(=O)O";"Ki";"'='";"0.87";"nM";"9.06";"";"408306";"UO_0000065";"19.42";"0.39";"7.60";"4.95";"0";"CHEMBL3888548";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL), 400 mM Tris-HCl buffer (pH 8.0, 25 μL) and 0.5 mg/mL fluorescence enzyme substrate (Gly-Asp-Asp-Asp-Asp-Lys-β-Naphtylamide, 25 μL) were mixed, and recombinant human enteropeptidase (R&D Systems, Inc., 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 320 nm and fluorescence wavelength 405 nm. The Ki value was calculated from the concentration of the test compound, reciprocal of reaction rate, and Km value of the enzyme substrate, and by using Dixon plot.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886757";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"0.87"
"CHEMBL103043";"";"None";"263.30";"0";"2.66";"2";"N=C(N)c1ccc2cccc(Nc3ncccn3)c2c1";"Ki";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"21.91";"0.39";"3.11";"6.58";"0";"CHEMBL817133";"Binding affinity against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146777";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"1.7"
"CHEMBL3667899";"";"None";"463.53";"0";"3.28";"BDBM158093";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N(C)CC(=O)O";"Ki";"'='";"1.76";"nM";"8.75";"";"300454";"UO_0000065";"18.89";"0.37";"5.47";"6.54";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"1.76"
"CHEMBL3672855";"";"None";"520.58";"1";"2.57";"BDBM158114";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](CCC(N)=O)C(=O)O";"Ki";"'='";"3.88";"nM";"8.41";"";"300475";"UO_0000065";"16.16";"0.32";"5.84";"4.53";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"3.88"
"CHEMBL48610";"";"None";"472.59";"0";"3.64";"16";"CC[C@@H](NC(=O)c1ccc(-c2cccc(CN)c2)cc1)[C@@H](Cc1cccc(C(=N)N)c1)C(=O)OC";"Ki";"'='";"63.0";"nM";"7.20";"";"";"UO_0000065";"15.24";"0.28";"3.56";"5.48";"0";"CHEMBL817805";"In vitro inhibitory activity against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135154";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"63.0"
"CHEMBL75624";"";"None";"674.93";"1";"3.98";"52";"O=C(CCCC1CCNCC1)N1CCN(C(=O)O[C@H]2CCC[C@@H](OC(=O)N3CCN(C(=O)CCCC4CCNCC4)CC3)CCC2)CC1";"Ki";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL824723";"Compound was evaluated for its inhibitory potency against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132784";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"1000.0"
"CHEMBL3642931";"";"None";"449.39";"0";"1.14";"BDBM109658";"CC(Cc1cc(C(=O)Oc2ccc(C(=N)N)cc2F)co1)C(=O)N[C@@H](CC(=O)O)C(=O)O";"Ki";"'='";"0.44";"nM";"9.36";"";"230137";"UO_0000065";"20.82";"0.40";"8.22";"4.85";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"0.44"
"CHEMBL3642935";"";"None";"443.35";"0";"2.31";"BDBM109662";"N=C(N)c1ccc(OC(=O)c2ccc(-c3ccc(C(=O)NCP(=O)(O)O)cc3)o2)cc1";"Ki";"'='";"0.3";"nM";"9.52";"";"230141";"UO_0000065";"21.48";"0.42";"7.21";"5.41";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"0.3"
"CHEMBL3642891";"";"None";"387.42";"0";"1.86";"BDBM109618";"C/C(=C\c1ccc(C(=O)Oc2ccc(C(=N)N)cc2)s1)C(=O)NCC(=O)O";"Ki";"'='";"6.34";"nM";"8.20";"";"230146";"UO_0000065";"21.16";"0.41";"6.34";"5.75";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"6.34"
"CHEMBL3642893";"";"None";"332.38";"0";"2.51";"BDBM109620";"CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)s1)C(=O)O";"Ki";"'='";"7.19";"nM";"8.14";"";"230148";"UO_0000065";"24.50";"0.48";"5.63";"7.18";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"7.19"
"CHEMBL3642941";"";"None";"465.46";"0";"1.61";"BDBM109668";"C[C@H](Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](CC(=O)O)C(=O)O";"Ki";"'='";"0.19";"nM";"9.72";"";"230162";"UO_0000065";"20.89";"0.41";"8.11";"5.40";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"0.19"
"CHEMBL3642958";"";"None";"443.39";"0";"1.82";"BDBM109685";"CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NCP(=O)(O)O";"Ki";"'='";"0.22";"nM";"9.66";"";"230179";"UO_0000065";"21.78";"0.45";"7.84";"5.93";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"0.22"
"CHEMBL3642959";"";"None";"459.85";"0";"2.33";"BDBM109686";"CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2Cl)s1)C(=O)NCP(=O)(O)O";"Ki";"'='";"0.49";"nM";"9.31";"";"230180";"UO_0000065";"20.25";"0.44";"6.98";"5.72";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"0.49"
"CHEMBL3642975";"";"None";"487.52";"0";"2.64";"BDBM109702";"N=C(N)c1ccc(OC(=O)c2ccc(-c3ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)s3)s2)cc1";"Ki";"'='";"4.4";"nM";"8.36";"";"230196";"UO_0000065";"17.14";"0.35";"5.72";"4.65";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"4.4"
"CHEMBL6003452";"";"None";"329.38";"0";"3.59";"BDBM113295";"COc1cc2nc(-c3ccccc3SC)oc(=O)c2cc1OC";"Ki";"'>'";"10000.0";"nM";"";"";"461973";"UO_0000065";"";"";"";"";"0";"CHEMBL5730557";"Trypsin Assay: Materials: Trypsin, 100 ug (Roche, sequence grade, Mw 23500), Substrate S-2288 (Chromogenics, cat. no. 820852). Trypsin activity was determined at 37° C. in 10 mM Na phosphate pH 7.2, 0.5 M NaCl, with final concentrations of 0.8 ug/ml (34 nM) of Trypsin, 1 mM substrate, 5% DMSO in the presence of 0 uM, 0.1 uM, 1.0 uM and 10 uM of inhibitor, in 96 well plates by measuring absorbance at 405 nm in a plate reader (Spectramax).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725320";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"10000.0"
"CHEMBL5774461";"";"None";"311.29";"0";"2.63";"BDBM113296";"COc1ccccc1-c1nc2cc3c(cc2c(=O)o1)OCCO3";"Ki";"'='";"1800.0";"nM";"5.75";"";"461980";"UO_0000065";"18.45";"0.34";"3.11";"8.12";"0";"CHEMBL5730557";"Trypsin Assay: Materials: Trypsin, 100 ug (Roche, sequence grade, Mw 23500), Substrate S-2288 (Chromogenics, cat. no. 820852). Trypsin activity was determined at 37° C. in 10 mM Na phosphate pH 7.2, 0.5 M NaCl, with final concentrations of 0.8 ug/ml (34 nM) of Trypsin, 1 mM substrate, 5% DMSO in the presence of 0 uM, 0.1 uM, 1.0 uM and 10 uM of inhibitor, in 96 well plates by measuring absorbance at 405 nm in a plate reader (Spectramax).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725320";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"1800.0"
"CHEMBL77074";"";"None";"707.84";"1";"2.33";"25";"N=C(N)Nc1ccc(CNC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)CCc5cnc(N)nc5)CC4)CCC3)CC2)cc1";"Ki";"'='";"165000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL824723";"Compound was evaluated for its inhibitory potency against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132784";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"165.0"
"CHEMBL77326";"";"None";"759.01";"1";"4.20";"35";"CC(=N)N1CCC(CCNC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)NCCC5CCN(C(C)=N)CC5)CC4)CCC3)CC2)CC1";"Ki";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL824723";"Compound was evaluated for its inhibitory potency against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132784";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"1000.0"
"CHEMBL43463";"";"None";"634.78";"1";"4.41";"29";"O=C(NCc1ccccc1)N1CCN(C(=O)O[C@H]2CCC[C@@H](OC(=O)N3CCN(C(=O)NCc4ccccc4)CC3)CCC2)CC1";"Ki";"'='";"44000.0";"nM";"4.36";"";"";"UO_0000065";"6.86";"0.13";"-0.05";"3.52";"1";"CHEMBL824723";"Compound was evaluated for its inhibitory potency against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132784";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"44.0"
"CHEMBL431535";"";"None";"481.58";"0";"2.27";"3";"Cc1nc(N)ccc1CNC(=O)Cn1c(C2CC2)ccc(NS(=O)(=O)Cc2ccccc2)c1=O";"Ki";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"11.98";"0.23";"3.50";"4.24";"0";"CHEMBL817281";"Compound was evaluated to inhibit the trypsin enzyme";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130870";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"1700.0"
"CHEMBL5845354";"";"None";"526.03";"0";"3.86";"BDBM308544";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NC1(C(=O)O)CCC1.Cl";"Ki";"'='";"4.67";"nM";"8.33";"";"591994";"UO_0000065";"17.02";"0.33";"4.47";"5.84";"0";"CHEMBL5731810";"Inhibitory Activity Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL), 400 mM Tris-HCl buffer (pH 8.0, 25 μL) and 0.5 mg/mL fluorescence enzyme substrate (Gly-Asp-Asp-Asp-Asp-Lys-β-Naphtylamide, 25 μL) were mixed, and recombinant human enteropeptidase (R&D Systems, Inc., 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 320 nm and fluorescence wavelength 405 nm. The Ki value was calculated from the concentration of the test compound, reciprocal of reaction rate, and Km value of the enzyme substrate, and by using Dixon plot.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725983";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"4.67"
"CHEMBL3642890";"";"None";"403.35";"0";"0.37";"BDBM109617";"N=C(N)c1ccc(OC(=O)c2ccc(CC(=O)N[C@@H](CC(=O)O)C(=O)O)o2)cc1";"Ki";"'='";"1.6";"nM";"8.80";"";"230112";"UO_0000065";"21.81";"0.41";"8.43";"4.56";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1.6"
"CHEMBL3642928";"";"None";"334.30";"0";"2.19";"BDBM109655";"CC(Cc1cc(C(=O)Oc2ccc(C(=N)N)cc2F)co1)C(=O)O";"Ki";"'='";"0.92";"nM";"9.04";"";"230134";"UO_0000065";"27.03";"0.51";"6.85";"7.14";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"0.92"
"CHEMBL3672889";"";"None";"506.56";"1";"2.06";"BDBM158149";"CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NCC(=O)NCC(=O)O";"Ki";"'='";"1.42";"nM";"8.85";"";"300510";"UO_0000065";"17.47";"0.35";"6.79";"5.15";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"1.42"
