Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,pKi
CHEMBL47264,,,362.39,0.0,2.82,6j,N=C(N)c1cccc(Oc2ccc(N)c(Oc3cccc(C(=N)N)c3)n2)c1,Ki,'=',1300.0,nM,5.89,,,UO_0000065,16.24,0.3,3.07,3.75,0,CHEMBL817573,Compound was tested for inhibition activity against bovine trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132209,1,Scientific Literature,J Med Chem,1999,,,,,1300.0,5.89
CHEMBL26299,,,603.64,1.0,4.93,5c,CCOC(=O)CCC(=O)N(C/C=C/c1cc(C(=N)N)ccc1O)c1ccc(OC2CCN(C(C)=N)CC2)c(C(F)(F)F)c1,Ki,'=',230.0,nM,6.64,,,UO_0000065,11.0,0.21,1.71,4.34,0,CHEMBL873992,Competitive inhibition of trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135303,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,230.0,6.64
CHEMBL82057,,,497.67,0.0,2.64,7,CN(C(=O)[C@H](Cc1ccc(C(=N)NN)cc1)NS(=O)(=O)c1ccc2c(c1)CCCC2)C1CCCC1,Ki,'=',4600.0,nM,5.34,,,UO_0000065,10.72,0.21,2.7,4.16,0,CHEMBL817589,Inhibitory constant against bovine trypsin was determined in vitro.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132097,1,Scientific Literature,Bioorg Med Chem Lett,1999,,,,,4.6,5.34
CHEMBL145664,,,586.74,1.0,1.18,1,CN(C)c1cccc2c(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCN(S(C)(=O)=O)CC3)cccc12,Ki,'=',169.82,nM,6.77,,,UO_0000065,11.54,0.23,5.59,4.31,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.77,6.77
CHEMBL430844,,,555.68,2.0,0.1,3b,N=C(N)NCCC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CCCCCCNC(=O)C1=O,Ki,'=',280.0,nM,6.55,,,UO_0000065,11.79,0.22,6.45,3.51,0,CHEMBL817569,Inhibition of bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1128948,1,Scientific Literature,Bioorg Med Chem Lett,1996,,,,,280.0,6.55
CHEMBL312592,,,420.43,0.0,3.35,7c,CN(C)C(=O)c1cccc(Oc2cc(C(=O)O)cc(Oc3cccc(C(=N)N)c3)n2)c1,Ki,'=',730.0,nM,6.14,,,UO_0000065,14.6,0.27,2.79,4.42,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,730.0,6.14
CHEMBL36744,,,735.73,,,18,COCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OCc1ccccc1)C(c1ccccc1)c1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,Ki,'=',0.054,nM,10.27,,,UO_0000065,13.96,,,,0,CHEMBL817620,Binding affinity against Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1128727,1,Scientific Literature,J Med Chem,1995,,,,,0.054,10.27
CHEMBL45785,,,349.35,0.0,2.02,12a,N=C(N)c1cccc(Oc2cncc(Oc3cccc(C(=N)N)n3)n2)c1,Ki,'=',970.0,nM,6.01,,,UO_0000065,17.21,0.32,3.99,3.83,0,CHEMBL817573,Compound was tested for inhibition activity against bovine trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132209,1,Scientific Literature,J Med Chem,1999,,,,,970.0,6.01
CHEMBL48206,,,390.4,0.0,2.33,6r,N=C(N)c1cccc(Oc2ccc(C(N)=O)c(Oc3cccc(C(=N)N)c3)n2)c1,Ki,'=',1200.0,nM,5.92,,,UO_0000065,15.17,0.28,3.59,3.4,0,CHEMBL817573,Compound was tested for inhibition activity against bovine trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132209,1,Scientific Literature,J Med Chem,1999,,,,,1200.0,5.92
CHEMBL84379,,,454.48,0.0,4.56,4t,Cc1c(F)c(Oc2cccc(CCC(=O)N(C)C)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Ki,'=',4900.0,nM,5.31,,,UO_0000065,11.68,0.22,0.75,5.23,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,4900.0,5.31
CHEMBL122331,,,555.76,1.0,4.94,13b,CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(N)nc1)C(C1CCCCC1)C1CCCCC1,Ki,'=',657.0,nM,6.18,,,UO_0000065,11.12,0.21,1.24,4.88,0,CHEMBL817580,In vitro inhibitory activity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1130400,1,Scientific Literature,J Med Chem,1997,,,,,657.0,6.18
CHEMBL193745,,,423.56,1.0,5.97,12k,CC(C)CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1ccc2ccccc2c1,Ki,'=',460.0,nM,6.34,,,UO_0000065,14.96,0.27,0.37,9.03,0,CHEMBL830293,Inhibition constant towards bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1144375,1,Scientific Literature,Bioorg Med Chem Lett,2005,,,,,460.0,6.34
CHEMBL1160765,,,193.21,0.0,0.78,13,COC(=O)c1ccc(NC(=N)N)cc1,Ki,'=',651628.39,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL815775,log1/Ki value was calculated against Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1125001,1,Scientific Literature,J Med Chem,1990,,,,,3.186,3.186000002706453
CHEMBL20767,4-GUANIDINO-BENZOIC ACID,,179.18,0.0,0.69,9,N=C(N)Nc1ccc(C(=O)O)cc1,Ki,'=',10000000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL815752,Inhibition against Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1125001,1,Scientific Literature,J Med Chem,1990,,,,,10.0,2.0
CHEMBL52205,,,410.43,0.0,3.8,14b,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(N(C)c2cccc(C(=N)N)c2)c1F,Ki,'=',690.0,nM,6.16,,,UO_0000065,15.01,0.28,2.36,4.92,0,CHEMBL817573,Compound was tested for inhibition activity against bovine trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132209,1,Scientific Literature,J Med Chem,1999,,,,,690.0,6.16
CHEMBL104970,,,541.68,1.0,3.36,table 4,N=C(N)c1cccc(CC(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCN(c3ccccc3)CC2)c1,Ki,'=',27.0,nM,7.57,,,UO_0000065,13.97,0.27,4.21,6.33,0,CHEMBL819016,Inhibitory activity against bovine trypsin expressed as dissociation constant,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1131451,1,Scientific Literature,J Med Chem,1998,,,,,0.027,7.57
CHEMBL307989,,,463.45,0.0,2.12,16b,CN(C)C(=O)c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)nc3c2NC(=O)CN3)c1,Ki,'=',2200.0,nM,5.66,,,UO_0000065,12.21,0.23,3.54,3.22,0,CHEMBL817575,Compound was tested for inhibitory activity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1130936,1,Scientific Literature,Bioorg Med Chem Lett,1998,,,,,2200.0,5.66
CHEMBL84410,,,439.34,1.0,5.44,4mm,Cc1c(F)c(Oc2cccc(OC(F)(F)F)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Ki,'>',5000.0,nM,,,,UO_0000065,,,,,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,5000.0,5.301029995663981
CHEMBL349986,,,478.62,0.0,3.42,3,N=C(N)c1ccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCCC2)cc1,Ki,'=',8650.0,nM,5.06,,,UO_0000065,10.58,0.2,1.64,4.35,0,CHEMBL817590,Inhibitory effect of compound was measured in bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1129885,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,8.65,5.06
CHEMBL359275,,,400.53,0.0,4.65,5a,N=C(N)c1ccc(/C=C2\CCCCCC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1,Ki,'=',1500.0,nM,5.82,,,UO_0000065,14.54,0.27,1.17,4.99,0,CHEMBL815005,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,1500.0,5.82
CHEMBL8079,,,540.71,1.0,2.56,10g,CS(=O)(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1csc(CN)c1)C(c1ccccc1)c1ccccc1,Ki,'=',606.0,nM,6.22,,,UO_0000065,11.5,0.23,3.66,5.11,0,CHEMBL817758,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135262,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,606.0,6.22
CHEMBL319996,,,511.67,1.0,3.37,20,COC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC#Cc1c[nH]cn1)C(C1CCCCC1)C1CCCCC1,Ki,'=',30.0,nM,7.52,,,UO_0000065,14.7,0.28,4.15,6.46,0,CHEMBL878650,Inhibitory activity against Bovine Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133054,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,30.0,7.52
CHEMBL296530,,,404.43,0.0,2.59,6s,CNC(=O)c1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,Ki,'=',1400.0,nM,5.85,,,UO_0000065,14.47,0.27,3.26,3.65,0,CHEMBL817573,Compound was tested for inhibition activity against bovine trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132209,1,Scientific Literature,J Med Chem,1999,,,,,1400.0,5.85
CHEMBL82873,,,491.52,0.0,3.97,6n,Cc1c(F)c(Oc2cccc(N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2NS(C)(=O)=O)c1F,Ki,'>',5000.0,nM,,,,UO_0000065,,,,,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,5000.0,5.301029995663981
CHEMBL296618,,,462.47,1.0,1.84,6p,N=C(N)c1cccc(Oc2ccc(NC(=O)NCC(N)=O)c(Oc3cccc(C(=N)N)c3)n2)c1,Ki,'=',280.0,nM,6.55,,,UO_0000065,14.17,0.26,4.71,3.04,0,CHEMBL817573,Compound was tested for inhibition activity against bovine trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132209,1,Scientific Literature,J Med Chem,1999,,,,,280.0,6.55
CHEMBL44236,,,203.17,0.0,2.01,7,N=C(N)Nc1cccc(C(F)(F)F)c1,Ki,'=',10690548.79,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL815775,log1/Ki value was calculated against Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1125001,1,Scientific Literature,J Med Chem,1990,,,,,1.971,1.9710000000904528
CHEMBL7292,,,568.73,1.0,1.89,9c,CS(=O)(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1csc(C(=N)NN)c1)C(c1ccccc1)c1ccccc1,Ki,'=',540.0,nM,6.27,,,UO_0000065,11.02,0.22,4.38,3.98,0,CHEMBL817758,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135262,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,540.0,6.27
CHEMBL7197,,,499.57,0.0,2.43,5,COC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC#Cc1c[nH]cn1)C(c1ccccc1)c1ccccc1,Ki,'=',24000.0,nM,4.62,,,UO_0000065,9.25,0.17,2.19,3.97,0,CHEMBL817758,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135262,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,24.0,4.62
CHEMBL151562,,,386.5,0.0,3.92,13c,C/N=C(\N)c1ccc(/C=C2/CCCC/C(=C/c3ccc(C(=N)N)cc3)C2=O)cc1,Ki,'=',30.0,nM,7.52,,,UO_0000065,19.46,0.35,3.6,7.14,0,CHEMBL618434,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,30.0,7.52
CHEMBL27852,,,547.73,1.0,2.79,19h MOL174,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,Ki,'=',0.23,nM,9.64,,,UO_0000065,17.6,0.34,6.85,6.42,0,CHEMBL818250,Inhibitory concentration against trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132633,1,Scientific Literature,J Med Chem,1999,,,,,0.23,9.64
CHEMBL49786,,,416.27,0.0,4.54,5,N=C(N)c1ccc(Oc2nc(Oc3ccc(C(=N)N)cc3)c(Cl)cc2Cl)cc1,Ki,'=',2700.0,nM,5.57,,,UO_0000065,13.38,0.27,1.03,4.25,0,CHEMBL817592,Inhibitory potency was measured against bovine trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1131090,1,Scientific Literature,J Med Chem,1998,,,,,2700.0,5.57
CHEMBL103649,,,442.52,0.0,4.04,5,N=C(N)c1ccc(OCCCCOc2ccc(-c3nc4cc(C(=N)N)ccc4[nH]3)cc2)cc1,Ki,'=',4010.0,nM,5.4,,,UO_0000065,12.2,0.22,1.36,3.67,0,CHEMBL817581,Inhibition constant against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1122336,1,Scientific Literature,J Med Chem,1983,,,,,4.01,5.4
CHEMBL358077,,,598.73,1.0,4.0,37,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC(C(=O)OCc3ccccc3)CC2)c1,Ki,'=',66.99,nM,7.17,,,UO_0000065,11.98,0.23,3.17,5.03,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,7.174,7.17
CHEMBL176348,,,613.77,1.0,1.73,74,N=C(N)NCCC[C@H](NC(=O)CN1CCCC[C@H](NS(=O)(=O)Cc2ccccc2)C1=O)C(=O)c1nc2ccccc2s1,Ki,'=',9.4,nM,8.03,,,UO_0000065,13.08,0.26,6.3,4.28,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,9.4,8.03
CHEMBL435514,,,627.79,1.0,1.56,10,CCS(=O)(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,Ki,'=',31.0,nM,7.51,,,UO_0000065,11.96,0.24,5.95,3.95,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,31.0,7.51
CHEMBL175497,,,430.53,0.0,1.03,20,CC(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,Ki,'=',3.7,nM,8.43,,,UO_0000065,19.58,0.38,7.4,5.86,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,3.7,8.43
CHEMBL176143,,,563.73,1.0,2.18,29,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CCCN=C(N)N)C(=O)c1nc2ccccc2s1,Ki,'=',5300.0,nM,5.28,,,UO_0000065,9.36,0.18,3.1,3.59,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,5300.0,5.28
CHEMBL406070,,,1433.7,,,I,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCSC)C(=O)O,Ki,'=',9400.0,nM,5.03,,,UO_0000065,3.51,,,,0,CHEMBL819020,Inhibitory activity against trypsin mediated Tyr-Gly-Aer-p- nitroaniline,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1150452,1,Scientific Literature,Bioorg Med Chem Lett,1995,,,,,9.4,5.03
CHEMBL317974,MACROCYCLIC TRIPEPTIDE MOTIF,,731.81,2.0,-1.74,Cyclotheonamide,N=C(N)NCCC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](NC=O)CNC(=O)/C=C\[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)C1=O,Ki,'=',1.0,nM,9.0,,,UO_0000065,12.3,0.23,10.74,3.4,0,CHEMBL817569,Inhibition of bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1128948,1,Scientific Literature,Bioorg Med Chem Lett,1996,,,,,1.0,9.0
CHEMBL72318,,,515.47,1.0,3.16,5,CN(C)C(=O)c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)c(F)c(N(C)CC(=O)O)c2F)c1,Ki,'=',1100.0,nM,5.96,,,UO_0000065,11.56,0.22,2.8,3.67,0,CHEMBL817575,Compound was tested for inhibitory activity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1130936,1,Scientific Literature,Bioorg Med Chem Lett,1998,,,,,1100.0,5.96
CHEMBL423417,,,436.95,0.0,2.87,4,O=C1CN(S(=O)(=O)/C=C/c2ccc(Cl)s2)CCN1Cc1cc2c[nH]ccc-2n1,Ki,'>',2900.0,nM,,,,UO_0000065,,,,,0,CHEMBL873993,Binding affinity of compound toward bovine trypsin was evaluated,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1145974,1,Scientific Literature,J Med Chem,2003,,,,,2900.0,5.5376020021010435
CHEMBL45732,,,349.35,0.0,2.02,12b,N=C(N)c1cccc(Oc2nccc(Oc3cccc(C(=N)N)n3)n2)c1,Ki,'=',760.0,nM,6.12,,,UO_0000065,17.52,0.32,4.1,3.9,0,CHEMBL817573,Compound was tested for inhibition activity against bovine trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132209,1,Scientific Literature,J Med Chem,1999,,,,,760.0,6.12
CHEMBL28365,,,548.69,2.0,0.26,19b,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)C(=O)NCc1ccccc1,Ki,'=',0.073,nM,10.14,,,UO_0000065,18.47,0.35,9.88,5.97,0,CHEMBL818250,Inhibitory concentration against trypsin.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132633,1,Scientific Literature,J Med Chem,1999,,,,,0.073,10.14
CHEMBL128436,,,427.49,0.0,2.05,20,Cc1cc(OCC2(/C=N/N=C(N)N)CC2)cc(OS(=O)(=O)c2ccccc2C#N)c1,Ki,'=',17000.0,nM,4.77,,,UO_0000065,11.16,0.22,2.72,3.11,0,CHEMBL817572,Inhibitory constant against human trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132849,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,17.0,4.77
CHEMBL80119,,,441.43,0.0,4.64,4p,CCOC(=O)Cc1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1,Ki,'>',5000.0,nM,,,,UO_0000065,,,,,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,5000.0,5.301029995663981
CHEMBL101067,,,291.36,0.0,2.26,15,N=C(N)c1ccc(Cn2ccc3cc(C(=N)N)ccc32)cc1,Ki,'=',3180.0,nM,5.5,,,UO_0000065,18.87,0.34,3.24,5.25,0,CHEMBL817581,Inhibition constant against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1122336,1,Scientific Literature,J Med Chem,1983,,,,,3.18,5.5
CHEMBL94787,,,519.63,1.0,1.62,14,CS(=O)(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC#Cc1c[nH]cn1)C(c1ccccc1)c1ccccc1,Ki,'=',14.0,nM,7.85,,,UO_0000065,15.11,0.29,6.23,6.32,0,CHEMBL878650,Inhibitory activity against Bovine Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133054,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,14.0,7.85
CHEMBL4175285,,,1485.72,,,SFTI-Arg5Gly7,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N2,Ki,'=',196.0,nM,6.71,,,UO_0000065,4.51,,,,0,CHEMBL4156167,Inhibition of bovine beta-trypsin using Boc-QAR-MCA as substrate measured every 30 secs for 10 mins,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL4152317,1,Scientific Literature,Eur J Med Chem,2018,,,,,196.0,6.71
