Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,pKi,source
CHEMBL75679,,,690.89,1.0,3.13,51,NCCc1ccc(CC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)Cc5ccc(CCN)cc5)CC4)CCC3)CC2)cc1,Ki,'>',1000000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL824723,Compound was evaluated for its inhibitory potency against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132784,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,1000.0,3.0,human
CHEMBL291101,,,509.63,1.0,3.68,7d,COc1ccc2cc(S(=O)(=O)NN(Cc3ccc(C(=N)N)cc3)C(=O)N3CCC(C)CC3)ccc2c1,Ki,'=',18000.0,nM,4.75,,,UO_0000065,9.31,0.18,1.06,3.68,0,CHEMBL815009,In vitro inhibition of trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1137966,1,Scientific Literature,Bioorg Med Chem Lett,2004,,,,,18.0,4.75,human
CHEMBL321314,,,650.59,1.0,1.75,29,COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)nc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,Ki,'=',180.0,nM,6.75,,,UO_0000065,12.57,0.24,4.99,3.37,0,CHEMBL824708,The binding affinity was measured towards human purified trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132311,1,Scientific Literature,J Med Chem,1999,,,,,180.0,6.75,human
CHEMBL139788,,,462.53,0.0,3.76,6d,COc1ccc(-n2nc(C)cc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)cc1,Ki,'>',1500.0,nM,,,,UO_0000065,,,,,0,CHEMBL817826,Tested in vitro for inhibition of human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1145914,1,Scientific Literature,J Med Chem,2003,,,,,1500.0,5.823908740944319,human
CHEMBL332716,,,579.73,1.0,1.64,2,N=C(N)N1CCCC(C[C@H](NC(=O)[C@@H]2CC[C@H]3CN(C(=O)CCc4ccccc4)CC(=O)N32)C(=O)c2nccs2)C1,Ki,'=',4000.0,nM,5.4,,,UO_0000065,9.31,0.18,3.76,3.53,0,CHEMBL818016,Inhibitory activity towards Trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133576,1,Scientific Literature,J Med Chem,2000,,,,,4000.0,5.4,human
CHEMBL327213,,,651.58,1.0,1.14,31,COC(=O)CC1(C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,Ki,'=',336.0,nM,6.47,,,UO_0000065,12.04,0.23,5.33,3.04,1,CHEMBL824708,The binding affinity was measured towards human purified trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132311,1,Scientific Literature,J Med Chem,1999,,,,,336.0,6.47,human
CHEMBL160076,,,387.53,0.0,1.61,2,CC(C)[C@H](NC(=O)c1cccc(C(=N)N)c1)C(=O)NCC1CCC(CN)CC1,Ki,'=',12600.0,nM,4.9,,,UO_0000065,12.64,0.24,3.29,3.65,0,CHEMBL818185,Binding affinity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134227,1,Scientific Literature,Bioorg Med Chem Lett,2001,,,,,12.6,4.9,human
CHEMBL429068,,,762.73,1.0,3.84,27,CCCCOC(=O)[C@@H]1CN(Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2)C[C@H]1c1cccc(C(=N)N)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',110.0,nM,6.96,,,UO_0000065,13.01,0.25,3.12,4.99,0,CHEMBL818183,Binding affinity against trypsin in an enzyme inhibition assay.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1131683,1,Scientific Literature,Bioorg Med Chem Lett,1999,,,,,110.0,6.96,human
CHEMBL420682,,,489.0,0.0,2.53,24,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1cc(Cl)ccc1CN,Ki,'=',1850.0,nM,5.73,,,UO_0000065,11.72,0.24,3.2,4.65,0,CHEMBL818017,Inhibitory constant evaluated against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136286,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,1850.0,5.73,human
CHEMBL117098,,,414.94,0.0,1.98,29,NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,Ki,'=',6200.0,nM,5.21,,,UO_0000065,12.55,0.25,3.23,5.13,0,CHEMBL818017,Inhibitory constant evaluated against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136286,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,6200.0,5.21,human
CHEMBL77361,,,726.92,1.0,3.24,19,CN1CCC(CCNC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)NCc5ccc(NC(=N)N)cc5)CC4)CCC3)CC2)CC1,Ki,'=',110000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL824723,Compound was evaluated for its inhibitory potency against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132784,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,110.0,3.958607314841775,human
CHEMBL191441,,,511.41,1.0,3.37,25b (Diastereomer),NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)C1(O)c2cc(Cl)ccc2-c2ncccc21,Ki,'=',300.0,nM,6.52,,,UO_0000065,12.75,0.25,3.15,6.01,0,CHEMBL827150,Inhibitory activity against serine protease trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1145209,1,Scientific Literature,J Med Chem,2005,,,,,300.0,6.52,human
CHEMBL555753,,,494.08,0.0,4.32,11,Cl.NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)CC2c3ccccc3C=Cc3ccccc32)CC1,Ki,'=',1600.0,nM,5.8,,,UO_0000065,12.67,0.23,1.48,7.68,0,CHEMBL817812,In vitro inhibition of human trypsin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1130225,1,Scientific Literature,J Med Chem,1997,,,,,1600.0,5.8,human
CHEMBL75750,,,742.84,2.0,2.63,56,N=C(N)Nc1ccc(CNC(=O)N2CCN(C(=O)OCc3ccc(COC(=O)N4CCN(C(=O)NCc5ccc(NC(=N)N)cc5)CC4)cc3)CC2)cc1,Ki,'=',17000.0,nM,4.77,,,UO_0000065,6.42,0.12,2.14,1.93,0,CHEMBL824723,Compound was evaluated for its inhibitory potency against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132784,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,17.0,4.77,human
CHEMBL76883,,,718.91,2.0,2.83,65,N=C(N)Nc1ccc(CNC(=O)N2CCN(C(=O)CCCCCCCCC(=O)N3CCN(C(=O)NCc4ccc(NC(=N)N)cc4)CC3)CC2)cc1,Ki,'=',20000.0,nM,4.7,,,UO_0000065,6.54,0.12,1.87,2.05,0,CHEMBL824723,Compound was evaluated for its inhibitory potency against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132784,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,20.0,4.7,human
CHEMBL263244,,,706.85,1.0,3.15,20,N=C(N)Nc1ccc(CNC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)NCCc5ccncc5)CC4)CCC3)CC2)cc1,Ki,'=',131000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL824723,Compound was evaluated for its inhibitory potency against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132784,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,131.0,3.8827287043442356,human
CHEMBL104211,,,415.52,1.0,5.75,18b,CCSc1cc(-c2cc(C(=O)Nc3ccccc3)cc3ccc(C(=N)N)cc23)co1,Ki,'=',11.0,nM,7.96,,,UO_0000065,19.15,0.36,2.21,8.64,0,CHEMBL817133,Binding affinity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1146777,1,Scientific Literature,Bioorg Med Chem Lett,2004,,,,,0.011,7.96,human
CHEMBL311482,,,688.83,1.0,2.69,47,N=C(N)c1ccc(CC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)Cc5ccc(C(=N)N)cc5)CC4)CCC3)CC2)cc1,Ki,'=',11000.0,nM,4.96,,,UO_0000065,7.2,0.14,2.27,2.49,0,CHEMBL824723,Compound was evaluated for its inhibitory potency against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132784,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,11.0,4.96,human
CHEMBL310412,,,706.85,1.0,2.94,24,N=C(N)Nc1ccc(CNC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)CCc5ccc(N)nc5)CC4)CCC3)CC2)cc1,Ki,'=',156000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL824723,Compound was evaluated for its inhibitory potency against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132784,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,156.0,3.8068754016455384,human
CHEMBL3642877,,,444.44,0.0,0.8,BDBM109603,C[C@@H](Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)N[C@@H](CCC(N)=O)C(=O)O,Ki,'=',2.0,nM,8.7,,230098,UO_0000065,19.57,0.37,7.9,4.38,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,2.0,8.7,human
CHEMBL3642882,,,445.43,0.0,1.4,BDBM109609,CCC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)N[C@H](CC(=O)O)C(=O)O,Ki,'=',0.62,nM,9.21,,230104,UO_0000065,20.67,0.39,7.81,4.77,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,0.62,9.21,human
CHEMBL3642917,,,369.42,0.0,2.58,BDBM109644,CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)N1CCCC1,Ki,'=',3.6,nM,8.44,,230123,UO_0000065,22.86,0.43,5.86,7.7,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,3.6,8.44,human
CHEMBL3642919,,,431.4,0.0,1.1,BDBM109646,N=C(N)c1ccc(OC(=O)c2ccc(CCC(=O)N(CCC(=O)O)CC(=O)O)o2)cc1,Ki,'=',1.3,nM,8.89,,230125,UO_0000065,20.6,0.39,7.79,4.82,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,1.3,8.89,human
CHEMBL3642961,,,487.49,0.0,0.78,BDBM109688,N=C(N)c1ccc(OC(=O)c2ccc(CCC(=O)N[C@@H](CS(=O)(=O)O)C(=O)O)s2)c(F)c1,Ki,'=',1.1,nM,8.96,,230182,UO_0000065,18.38,0.38,8.18,4.55,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,1.1,8.96,human
CHEMBL3667884,,,449.5,0.0,2.94,BDBM158078,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NC(C)(C)C(=O)O,Ki,'=',0.95,nM,9.02,,355624,UO_0000065,20.07,0.4,6.08,6.33,1,CHEMBL3887805,"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886456,37,BindingDB Patent Bioactivity Data,,2016,,,,,0.95,9.02,human
CHEMBL3667886,,,461.52,0.0,3.03,BDBM158080,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N1CCC[C@H]1C(=O)O,Ki,'=',1.69,nM,8.77,,355626,UO_0000065,19.01,0.37,5.74,6.56,1,CHEMBL3887805,"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886456,37,BindingDB Patent Bioactivity Data,,2016,,,,,1.69,8.77,human
CHEMBL117147,,,454.55,0.0,1.87,18,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1cccc(CN)c1,Ki,'=',23000.0,nM,4.64,,,UO_0000065,10.2,0.2,2.77,3.76,0,CHEMBL818017,Inhibitory constant evaluated against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136286,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,23000.0,4.64,human
CHEMBL415907,,,430.51,0.0,3.18,5b,COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2cccnc2)cc1,Ki,'=',368.0,nM,6.43,,,UO_0000065,14.95,0.27,3.25,5.45,0,CHEMBL817811,In vitro inhibitory potency against Trypsin,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1135155,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,368.0,6.43,human
CHEMBL2373346,,,578.57,,,22,CC(C)C(=O)NCc1nc(Cc2ccccc2)n(CC(=O)N[C@@H](CCCCN)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)n1,Ki,'=',9.6,nM,8.02,,,UO_0000065,13.86,,,,0,CHEMBL811614,Inhibition of trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1130774,1,Scientific Literature,Bioorg Med Chem Lett,1998,,,,,9.6,8.02,human
CHEMBL327404,,,650.59,1.0,1.75,30,COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,Ki,'=',25.0,nM,7.6,,,UO_0000065,14.17,0.27,5.85,3.8,0,CHEMBL824708,The binding affinity was measured towards human purified trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132311,1,Scientific Literature,J Med Chem,1999,,,,,25.0,7.6,human
CHEMBL175779,,,490.42,0.0,3.84,41,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(N4CCOCC4)cc3F)cc12,Ki,'>',5200.0,nM,,,,UO_0000065,,,,,0,CHEMBL826336,Binding affinity determined against human trypsin,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1145195,1,Scientific Literature,J Med Chem,2005,,,,,5200.0,5.2839966563652006,human
CHEMBL368285,,,561.48,1.0,3.72,23,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccncc4S(N)(=O)=O)cc3F)cc12,Ki,'>',4200.0,nM,,,,UO_0000065,,,,,0,CHEMBL826336,Binding affinity determined against human trypsin,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1145195,1,Scientific Literature,J Med Chem,2005,,,,,4200.0,5.376750709602099,human
CHEMBL179964,,,485.4,0.0,4.41,28,Cn1ccnc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,Ki,'>',2500.0,nM,,,,UO_0000065,,,,,0,CHEMBL826336,Binding affinity determined against human trypsin,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1145195,1,Scientific Literature,J Med Chem,2005,,,,,2500.0,5.6020599913279625,human
CHEMBL160996,,,460.97,0.0,3.42,13,O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1cc2[nH]cccc-2n1,Ki,'>',2900.0,nM,,,,UO_0000065,,,,,0,CHEMBL821459,Binding affinity towards trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1144944,1,Scientific Literature,J Med Chem,2003,,,,,2900.0,5.5376020021010435,human
CHEMBL76796,,,676.83,2.0,1.66,62,N=C(N)Nc1ccc(CNC(=O)N2CCN(C(=O)CCCCCC(=O)N3CCN(C(=O)NCc4ccc(NC(=N)N)cc4)CC3)CC2)cc1,Ki,'=',52000.0,nM,4.28,,,UO_0000065,6.33,0.12,2.62,1.87,0,CHEMBL824723,Compound was evaluated for its inhibitory potency against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132784,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,52.0,4.28,human
CHEMBL296041,,,459.96,0.0,3.07,23,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1cccc(Cl)c1,Ki,'=',20000.0,nM,4.7,,,UO_0000065,10.22,0.21,1.63,4.83,0,CHEMBL818017,Inhibitory constant evaluated against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136286,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,20000.0,4.7,human
CHEMBL333270,,,494.47,0.0,2.09,12,Nc1noc2ccc(-n3nnnc3C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3F)cc12,Ki,'>',5200.0,nM,,,,UO_0000065,,,,,0,CHEMBL817820,Inhibitory constant against trypsin using human purified enzymes,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136511,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,5200.0,5.2839966563652006,human
CHEMBL330791,,,592.62,0.0,2.96,21 (diastereomer 2),NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)CC(c2cccnc2)c2ccc3c(c2)OCO3)CC1.O=C(O)C(F)(F)F,Ki,'=',2600.0,nM,5.58,,,UO_0000065,11.67,0.22,2.63,5.23,0,CHEMBL817812,In vitro inhibition of human trypsin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1130225,1,Scientific Literature,J Med Chem,1997,,,,,2600.0,5.58,human
CHEMBL45407,,,519.65,2.0,5.4,1,COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](CCc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,Ki,'=',67.0,nM,7.17,,,UO_0000065,13.81,0.25,1.77,6.81,0,CHEMBL817805,In vitro inhibitory activity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1135154,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,67.0,7.17,human
CHEMBL416795,,,448.61,0.0,2.77,1,NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C(c2ccccc2)c2ccccc2)CC1,Ki,'=',94.0,nM,7.03,,,UO_0000065,15.66,0.29,4.26,6.93,0,CHEMBL817813,Inhibitory activity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1130205,1,Scientific Literature,J Med Chem,1997,,,,,94.0,7.03,human
CHEMBL2315243,,,936.03,2.0,2.33,8.3TFA,N=C(N)c1ccc(CNC(=O)[C@@H]2Cc3ccc(cc3)NC(=O)CCN3CCN(CCC(=O)Nc4ccc(cc4)C[C@@H](NS(=O)(=O)Cc4ccccc4)C(=O)N2)CC3)cc1.O=C(O)C(F)(F)F,Ki,'=',8.4,nM,8.08,,,UO_0000065,9.82,0.19,5.75,3.69,0,CHEMBL2318522,Inhibition of human trypsin,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2311491,1,Scientific Literature,J Med Chem,2013,,,,,8.4,8.08,human
CHEMBL316070,,,667.67,1.0,4.03,53,N=C(N)c1cccc(C2=NOC(Cc3ccccc3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)C2)c1.O=C(O)C(F)(F)F,Ki,'=',80.0,nM,7.1,,,UO_0000065,12.82,0.24,3.07,4.42,0,CHEMBL824706,Binding affinity towards trypsin obtained from human purified enzymes,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132652,1,Scientific Literature,J Med Chem,1999,,,,,80.0,7.1,human
CHEMBL93431,,,453.52,0.0,1.61,1l,COc1ccc2ccc(S(=O)(=O)N[C@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2n1,Ki,'>',2900.0,nM,,,,UO_0000065,,,,,0,CHEMBL817137,Binding affinity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1131988,1,Scientific Literature,Bioorg Med Chem Lett,1999,,,,,2.9,5.5376020021010435,human
CHEMBL164138,,,387.51,0.0,2.42,9,N=C(N)NCCC[C@H](NC(=O)C1CCCC1)C(=O)c1nc2ccccc2s1,Ki,'=',30.0,nM,7.52,,,UO_0000065,19.41,0.38,5.1,6.22,0,CHEMBL824724,Binding affinity against human alpha trypsin,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1148408,1,Scientific Literature,J Med Chem,2004,,,,,30.0,7.52,human
CHEMBL328239,,,663.63,1.0,2.66,27,COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2C)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,Ki,'=',300.0,nM,6.52,,,UO_0000065,11.87,0.23,3.86,3.49,0,CHEMBL824708,The binding affinity was measured towards human purified trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132311,1,Scientific Literature,J Med Chem,1999,,,,,300.0,6.52,human
CHEMBL296046,,,430.51,0.0,3.18,5c,COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2ccncc2)cc1,Ki,'=',76.0,nM,7.12,,,UO_0000065,16.54,0.3,3.94,6.03,0,CHEMBL817811,In vitro inhibitory potency against Trypsin,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1135155,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,76.0,7.12,human
CHEMBL312647,,,479.67,0.0,2.63,22,CN(C1CCCCC1)[C@@H](CCC(=O)O)C(=O)N1CCCC[C@H]1CCOC1CCN(C(=N)N)CC1,Ki,'=',550.0,nM,6.26,,,UO_0000065,13.05,0.25,3.63,5.08,0,CHEMBL817823,In vitro inhibition of human trypsin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1135990,1,Scientific Literature,J Med Chem,2002,,,,,550.0,6.26,human
